Name,Smile,Activity,Path
CHEMBL2316442,COc1cc(C#CC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@H](OC(=O)C4c5ccccc5-c5ccccc54)CC3)CC2)cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2316442.png
CHEMBL347534,COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL347534.png
CHEMBL485720,COc1cccc(CCc2ccccc2OCCCN2CCc3ccccc3C2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL485720.png
CHEMBL1086218,C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1086218.png
CHEMBL4074268,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1c(-c2cccc(Br)c2)noc1C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4074268.png
CHEMBL4437966,CC(C)CN(C[C@@H](OC(=O)CCCSSCCCC(=O)OC[C@@H]1C=C[C@H](n2cnc3c(NC4CC4)nc(N)nc32)C1)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4437966.png
CHEMBL4634549,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3cc(-c4ccccn4)cc(C)c3Oc3ccccn3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4634549.png
CHEMBL4637550,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)C(c3c(-c4ccccc4)n(C)c4ccccc34)N3CCOCC3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4637550.png
CHEMBL4289320,CC(C)C(=O)OC(C)(C)[C@@H]1Cc2c(ccc3ccc(=O)oc23)O1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4289320.png
CHEMBL4645086,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccc(Oc4ccc(-c5ccccn5)c(Cl)c4)nc3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4645086.png
CHEMBL258909,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4c3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL258909.png
CHEMBL3822907,COc1ccc(-c2coc3c(c(O)cc4occ(-c5ccc(OC)cc5)c(=O)c43)c2=O)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3822907.png
CHEMBL2058785,O=C(c1ccccc1)c1cccc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2058785.png
CHEMBL3822838,COc1ccc(-c2coc3c(c(O)cc4occ(-c5ccc(OC)c(OC)c5)c(=O)c43)c2=O)cc1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3822838.png
CHEMBL319952,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCCCC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL319952.png
CHEMBL1643341,COc1cc(CCC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1643341.png
CHEMBL4649501,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccc(Oc4ccc(-c5ccccn5)c(C#N)c4)nc3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4649501.png
CHEMBL3339299,COc1cc(/C=C/C(=O)OCCCN(C)CCCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3339299.png
CHEMBL4475388,Cc1cc(C)c(-c2cc(NC(=O)CSc3n[nH]c(C4CC4)n3)n(-c3ccccc3)n2)cc1C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4475388.png
CHEMBL1643340,COc1cc(CCC(=O)O[C@H]2CC[C@H](N(C)[C@H]3CC[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1643340.png
CHEMBL260113,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ccccc4c3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL260113.png
CHEMBL2058784,Cc1cccc(N2CCN(CC(O)COc3ccc(C(=O)c4ccccc4)cc3)CC2)c1C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2058784.png
CHEMBL272836,COc1cccc(CCc2ccccc2OCc2ccc(OC)c(OC)c2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL272836.png
CHEMBL3233492,COc1cc(C(=O)/C=C/c2ccccc2SC)cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3233492.png
CHEMBL409234,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ncccc4c3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL409234.png
CHEMBL4437626,CC(=O)Nc1cccc(Nc2cc(-c3ccccc3)nc3ccccc23)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4437626.png
CHEMBL3823024,Cc1cccc(-c2coc3c(c(O)cc4occ(-c5cccc(C)c5)c(=O)c43)c2=O)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3823024.png
CHEMBL473794,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL473794.png
CHEMBL515282,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3cccc([N+](=O)[O-])c3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL515282.png
CHEMBL160,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL160.png
CHEMBL490985,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)c2ccc(S(=O)(=O)F)cc2)[C@@H](O)[C@H]1O,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL490985.png
CHEMBL258896,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc(C)cc3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL258896.png
CHEMBL4215931,CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4215931.png
CHEMBL4642247,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccc(Oc4ccc(-c5ccccn5)cc4Br)nc3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4642247.png
CHEMBL405355,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL405355.png
CHEMBL3704745,C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)C(C)C(=O)N(CC)C(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3704745.png
CHEMBL346292,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL346292.png
CHEMBL1253374,CC(C)(C)OC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)[C@@H]1C[C@@H](OCc2ccccc2)CN1C(=O)OC(C)(C)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1253374.png
CHEMBL386389,C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL386389.png
CHEMBL4635941,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccc(Oc4ccc(-c5ccccn5)cc4C)nc3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4635941.png
CHEMBL4646045,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccc(Oc4cccc(-c5ccccn5)c4)nc3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4646045.png
CHEMBL4089061,COc1cc(C(=O)NC(Cc2ccccc2)c2nc(C(=O)NC3CCC(F)(F)CC3)cs2)cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4089061.png
CHEMBL4634981,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)C3CC3c3ccc(Oc4ccc(-c5ccccn5)cc4)nc3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4634981.png
CHEMBL4637515,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccc(Oc4ccc(-c5ccccn5)cc4I)nc3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4637515.png
CHEMBL4591618,Cc1c(OC(=O)CCCSSCCCC(=O)OC[C@@H]2C=C[C@H](n3cnc4c(NC5CC5)nc(N)nc43)C2)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4591618.png
CHEMBL475554,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)Nc1ccccc1[N+](=O)[O-],1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL475554.png
CHEMBL1112,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1112.png
CHEMBL4647036,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccc(Oc4cc(O)c(-c5ccccn5)c(O)c4)nc3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4647036.png
CHEMBL486336,COc1cccc(CCc2ccccc2OCCN2CCc3cc(OC)c(OC)cc3C2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL486336.png
CHEMBL3808745,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)CCCCCCCCC(=O)O[C@H]4C=C[C@@]56CN(C)CCc7ccc(OC)c(c75)O[C@H]6C4)C=C[C@@]31CN(C)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3808745.png
CHEMBL248480,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)Nc1ccccc1NC(=O)c1cnc2ccccc2c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL248480.png
CHEMBL4637809,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccc(Oc4ccc(-c5ccccn5)c(O)c4)nc3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4637809.png
CHEMBL4641108,COc1c2c(cc3c1[C@H](c1ccccc1)[C@@]1(O)C(=O)N4C[C@H](Cc5ccccc5)N(C(C)=O)C[C@@H]4[C@@H]31)OCO2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4641108.png
CHEMBL4643278,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3c(-c4ccccc4)n(C)c4ncccc34)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4643278.png
CHEMBL3339301,COc1cc(/C=C/C(=O)OCCCCN(C)CCCCOC(=O)c2c3ccccc3cc3ccccc23)cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3339301.png
CHEMBL472761,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ccccc4n3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL472761.png
CHEMBL259690,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc4ccccc4cn3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL259690.png
CHEMBL3596501,CCOC(=O)C1=CN(Cc2ccccc2)c2ccccc2C1c1cccc(OC)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3596501.png
CHEMBL3809832,COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4cc(OC)c(OC)cc34)c2)cc1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3809832.png
CHEMBL3233493,COc1cc(C(=O)/C=C/C=C/c2ccccc2SC)cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3233493.png
CHEMBL4646781,COc1cc(C[C@H]2CN3C[C@]4(O)[C@@H](c5ccccc5)c5c(cc6c(c5OC)OCO6)[C@@H]4[C@H]3CN2C(C)=O)cc2c1OCO2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4646781.png
CHEMBL1790684,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)CN(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1790684.png
CHEMBL189669,CCCOc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1OCCC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL189669.png
CHEMBL370963,COc1cc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL370963.png
CHEMBL4442995,CCOc1cc(O)cc2c1C[C@@H](OC(=O)c1cc(OCC)c(OCC)c(OCC)c1)[C@@H](c1cc(O)c(OCC)c(OCC)c1)O2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4442995.png
CHEMBL2087786,O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(Cl)Cl)CC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2087786.png
CHEMBL2058786,O=C(c1ccccc1)c1ccc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2058786.png
CHEMBL4641589,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3cccc(Oc4ccc(-c5ccccn5)cc4)n3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4641589.png
CHEMBL1779519,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C(=O)O)c(NC(=O)c4ccc5ncccc5c4)c3)cc1)CC2.O=C(O)C(F)(F)F,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1779519.png
CHEMBL1945302,COc1cc(C(=O)Nc2cc(-c3ccccc3)ccc2[N+](=O)[O-])cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1945302.png
CHEMBL1945306,COc1cc(C(=O)Nc2ccc(-c3ccc4c(c3)OCO4)cc2[N+](=O)[O-])cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1945306.png
CHEMBL1945307,COc1cc(C(=O)Nc2ccc(-c3cccc(C(C)=O)c3)cc2[N+](=O)[O-])cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1945307.png
CHEMBL1945309,COc1cc(C(=O)Nc2ccc(-c3cccc([N+](=O)[O-])c3)cc2)cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1945309.png
CHEMBL3263842,COc1cc(C(=O)N[C@H](c2nc(C(=O)Nc3ccccc3C(=O)c3ccccc3)cs2)C(C)C)cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3263842.png
CHEMBL4568020,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c(O)c1CC=C(C)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4568020.png
CHEMBL4171781,COc1cccc(Nc2nc(-c3ccc(OC)c(OC)c3)nc3ccccc23)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4171781.png
CHEMBL2369619,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H]([C@H](C)CO)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2369619.png
CHEMBL1292,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1292.png
CHEMBL1643342,COc1cc(CCC(=O)O[C@H]2CC[C@@H](N(C)[C@H]3CC[C@@H](OC(=O)c4cc(OC)c(OC)c(OC)c4)CC3)CC2)cc(OC)c1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1643342.png
CHEMBL1790690,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1790690.png
CHEMBL4171304,COc1cccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4171304.png
CHEMBL4636390,COc1c2c(cc3c1[C@H](c1ccccc1)[C@H]1C(=O)N4C[C@H](Cc5ccccc5)N(C(C)=O)C[C@@H]4[C@@H]31)OCO2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4636390.png
CHEMBL4641324,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)C(O)c3c(-c4ccccc4)n(C)c4ccccc34)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4641324.png
CHEMBL473987,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccccc3[N+](=O)[O-])cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL473987.png
CHEMBL1253375,CC(C)(C)OC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)NC(=O)[C@@H]1C[C@@H](OCC2CCCCC2)CN1C(=O)OC(C)(C)C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1253375.png
CHEMBL485720,COc1cccc(CCc2ccccc2OCCCN2CCc3ccccc3C2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL485720.png
CHEMBL3233497,COc1ccc2c(c1)C(=O)/C(=C/C=C/c1cc(OC)c(OC)c(OC)c1)C2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3233497.png
CHEMBL487760,COc1cccc(CCc2ccccc2OCCCCN2CCN(c3ncccn3)CC2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL487760.png
CHEMBL4634027,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)/C=C/c3ccc(Oc4c(I)cc(-c5ccccn5)cc4I)nc3)cc1)CC2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4634027.png
CHEMBL2059229,O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCCCC1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2059229.png
CHEMBL456673,COc1cccc(CCc2ccccc2OCCCCN2CCN(c3ccc(F)cc3)CC2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL456673.png
CHEMBL456675,COc1cccc(CCc2ccccc2OCCCN2CCN(c3ncccn3)CC2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL456675.png
CHEMBL91153,COc1ccc(-c2cc(=O)c3ccccc3o2)cc1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL91153.png
CHEMBL2059233,CCCNCC(O)COc1ccccc1C(=O)c1ccc(C)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2059233.png
CHEMBL4159635,COc1ccc(-c2nc(Nc3ccc(OC)c(OC)c3)c3ccccc3n2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4159635.png
CHEMBL2331721,COCCOCCOCCOc1cc2c(cc1OC)CCN(Cc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2331721.png
CHEMBL413,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL413.png
CHEMBL458991,COc1cccc(CCc2ccccc2OCCCCCN2CCN(c3ccccc3OC)CC2)c1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL458991.png
CHEMBL2369625,CC[C@H](C)[C@H]1OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C1=O,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2369625.png
CHEMBL3809810,COc1ccc(/C=C/C(=O)c2cccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)c2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL3809810.png
CHEMBL4092304,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2cn(CCOCCOCCOCCOCCOCCn3cc(COC(=O)C4=C(C)NC(C)=C(C(=O)OCC)C4c4c(-c5cccc(Br)c5)noc4C)nn3)nn2)C1c1c(-c2cccc(Br)c2)noc1C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL4092304.png
CHEMBL1945311,COc1ccc(C(=O)Nc2ccc(-c3ccccc3)cc2[N+](=O)[O-])cc1OC,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL1945311.png
CHEMBL2372456,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CCC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCC)C(=O)N(C)[C@H](CC(C)C)C(=O)NC(C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL2372456.png
CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1,G:\Python\Predicting-the-P-glycoprotein-inhibitor\dataset\images\CHEMBL296419.png
